scraped_at,scrape_date,store_name,food_group,search_term,preferred_brand,product_name,brand,current_price_eur,previous_price_eur,currency,unit_price_value_eur,unit_price_text,package_text,quantity_value,quantity_unit,has_discount,discount_percent,discount_text,promotion_type,promotion_condition,parser,search_url,source_product_url,notes,category_name
2026-05-06 07:02:49,2026-05-06,MPreis,Schokolade,Vollmilchschokolade,Eigenmarke,Vollmilch Haselnuss,,1.99,,EUR,17.01,"17,01€ /kg",117g,117,g,FALSE,,,,,mpreis,https://www.mpreis.at/search/Vollmilchschokolade,,Tafelware,
2026-05-06 07:02:49,2026-05-06,MPreis,Schokolade,Vollmilchschokolade,Eigenmarke,Tony´s Vollmilch Greatest Bits,,2.49,,EUR,27.67,"27,67€ /kg",90g,90,g,FALSE,,,,,mpreis,https://www.mpreis.at/search/Vollmilchschokolade,,Tafelware,
2026-05-06 07:02:49,2026-05-06,MPreis,Schokolade,Vollmilchschokolade,Eigenmarke,Tony´s Vollmilch Karamell Meersalz,,2.49,,EUR,27.67,"27,67€ /kg",90g,90,g,FALSE,,,,,mpreis,https://www.mpreis.at/search/Vollmilchschokolade,,Tafelware,
2026-05-06 07:02:49,2026-05-06,MPreis,Schokolade,Vollmilchschokolade,Eigenmarke,Tony´s Vollmilch Pekan Karamell Crunch,,2.49,,EUR,27.67,"27,67€ /kg",90g,90,g,FALSE,,,,,mpreis,https://www.mpreis.at/search/Vollmilchschokolade,,Tafelware,
2026-05-06 07:02:49,2026-05-06,MPreis,Schokolade,Vollmilchschokolade,Eigenmarke,Bunte Vielfalt Smarties Vollmilch,,2.19,,EUR,21.9,"21,90€ /kg",100g,100,g,FALSE,,,,,mpreis,https://www.mpreis.at/search/Vollmilchschokolade,,Tafelware,
2026-05-06 07:02:49,2026-05-06,MPreis,Schokolade,Vollmilchschokolade,Eigenmarke,Alpenkugel-Beutel Vollmilch,,5.99,,EUR,66.56,"66,56€ /kg",90g,90,g,FALSE,,,,,mpreis,https://www.mpreis.at/search/Vollmilchschokolade,,Tafelware,
2026-05-06 07:02:49,2026-05-06,MPreis,Schokolade,Vollmilchschokolade,Eigenmarke,Katzenzungen Vollmilch,,3.99,,EUR,53.2,"53,20€ /kg",75g,75,g,FALSE,,,,,mpreis,https://www.mpreis.at/search/Vollmilchschokolade,,Tafelware,
2026-05-06 07:02:52,2026-05-06,MPreis,Zwiebeln,Zwiebeln,Eigenmarke,BIO Zwiebel gelb,,1.69,,EUR,4.45,"4,45€ /kg",380g,380,g,FALSE,,,,,mpreis,https://www.mpreis.at/search/Zwiebeln,,1 kg oder Standardgebinde bevorzugt,
2026-05-06 07:02:52,2026-05-06,MPreis,Zwiebeln,Zwiebeln,Eigenmarke,Bio Knoblauch Netz,,1.99,,EUR,13.27,"13,27€ /kg",150g,150,g,FALSE,,,,,mpreis,https://www.mpreis.at/search/Zwiebeln,,1 kg oder Standardgebinde bevorzugt,
2026-05-06 07:02:52,2026-05-06,MPreis,Zwiebeln,Zwiebeln,Eigenmarke,BIO Zwiebel,,1.79,,EUR,2.39,"2,39€ /kg",750g,750,g,FALSE,,,,,mpreis,https://www.mpreis.at/search/Zwiebeln,,1 kg oder Standardgebinde bevorzugt,
2026-05-06 07:02:52,2026-05-06,MPreis,Zwiebeln,Zwiebeln,Eigenmarke,BIO Schalotten,,1.99,,EUR,7.96,"7,96€ /kg",250g,250,g,FALSE,,,,,mpreis,https://www.mpreis.at/search/Zwiebeln,,1 kg oder Standardgebinde bevorzugt,
2026-05-06 07:02:52,2026-05-06,MPreis,Zwiebeln,Zwiebeln,Eigenmarke,Zwiebel,,1.29,,EUR,1.29,"1,29€ /kg",1kg,1,kg,FALSE,,,,,mpreis,https://www.mpreis.at/search/Zwiebeln,,1 kg oder Standardgebinde bevorzugt,
2026-05-06 07:02:52,2026-05-06,MPreis,Zwiebeln,Zwiebeln,Eigenmarke,Zwiebel Rot 1kg Netz,,1.69,,EUR,1.69,"1,69€ /Stk",1kg,1,kg,FALSE,,,,,mpreis,https://www.mpreis.at/search/Zwiebeln,,1 kg oder Standardgebinde bevorzugt,
2026-05-06 07:02:52,2026-05-06,MPreis,Zwiebeln,Zwiebeln,Eigenmarke,Jungzwiebel,,1.59,,EUR,1.59,"1,59€ /Stk",250g,250,g,FALSE,,,,,mpreis,https://www.mpreis.at/search/Zwiebeln,,1 kg oder Standardgebinde bevorzugt,
2026-05-06 07:02:52,2026-05-06,MPreis,Zwiebeln,Zwiebeln,Eigenmarke,Zwiebel Beutel,,1.69,,EUR,0.85,"0,85€ /kg",2kg,2,kg,FALSE,,,,,mpreis,https://www.mpreis.at/search/Zwiebeln,,1 kg oder Standardgebinde bevorzugt,
2026-05-06 07:02:52,2026-05-06,MPreis,Zwiebeln,Zwiebeln,Eigenmarke,Knoblauch Knolle,,2.99,,EUR,19.93,"19,93€ /kg",150g,150,g,FALSE,,,,,mpreis,https://www.mpreis.at/search/Zwiebeln,,1 kg oder Standardgebinde bevorzugt,
2026-05-06 07:02:52,2026-05-06,MPreis,Zwiebeln,Zwiebeln,Eigenmarke,Knoblauch frisch,,12.99,,EUR,,Per kg,,,,FALSE,,,,,mpreis,https://www.mpreis.at/search/Zwiebeln,,1 kg oder Standardgebinde bevorzugt,
2026-05-06 07:02:52,2026-05-06,MPreis,Zwiebeln,Zwiebeln,Eigenmarke,Pretzels Honig Senf Zwiebel,,2.19,,EUR,13.69,"13,69€ /kg",160g,160,g,FALSE,,,,,mpreis,https://www.mpreis.at/search/Zwiebeln,,1 kg oder Standardgebinde bevorzugt,
2026-05-06 07:02:52,2026-05-06,MPreis,Zwiebeln,Zwiebeln,Eigenmarke,Röstzwiebeln,,2.29,,EUR,9.16,"9,16€ /kg",250g,250,g,FALSE,,,,,mpreis,https://www.mpreis.at/search/Zwiebeln,,1 kg oder Standardgebinde bevorzugt,
2026-05-06 07:02:52,2026-05-06,MPreis,Zwiebeln,Zwiebeln,Eigenmarke,Silberzwiebeln,,0.99,,EUR,5.21,"5,21€ /kg",190g,190,g,FALSE,,,,,mpreis,https://www.mpreis.at/search/Zwiebeln,,1 kg oder Standardgebinde bevorzugt,
2026-05-06 07:02:52,2026-05-06,MPreis,Zwiebeln,Zwiebeln,Eigenmarke,Salatkrönung Kräuter Zwiebel,,2.19,,EUR,91.25,"91,25€ /kg",24g,24,g,FALSE,,,,,mpreis,https://www.mpreis.at/search/Zwiebeln,,1 kg oder Standardgebinde bevorzugt,
2026-05-06 07:02:52,2026-05-06,MPreis,Zwiebeln,Zwiebeln,Eigenmarke,Taboule Couscoussalat mit Paprika/Zwiebel,,2.49,,EUR,10.83,"10,83€ /kg",230g,230,g,FALSE,,,,,mpreis,https://www.mpreis.at/search/Zwiebeln,,1 kg oder Standardgebinde bevorzugt,
2026-05-06 07:02:52,2026-05-06,MPreis,Zwiebeln,Zwiebeln,Eigenmarke,Kaiser Teller Zwiebelsuppe,,1.59,,EUR,1.59,"1,59€ /Stk",1STK,1,stk,FALSE,,,,,mpreis,https://www.mpreis.at/search/Zwiebeln,,1 kg oder Standardgebinde bevorzugt,
2026-05-06 07:02:52,2026-05-06,MPreis,Zwiebeln,Zwiebeln,Eigenmarke,Croutinos mit Zwiebel,,1.79,,EUR,71.6,"71,60€ /kg",25g,25,g,FALSE,,,,,mpreis,https://www.mpreis.at/search/Zwiebeln,,1 kg oder Standardgebinde bevorzugt,
2026-05-06 07:02:52,2026-05-06,MPreis,Zwiebeln,Zwiebeln,Eigenmarke,Silberzwiebeln knackig mild,,3.29,,EUR,8.23,"8,23€ /kg",400g,400,g,FALSE,,,,,mpreis,https://www.mpreis.at/search/Zwiebeln,,1 kg oder Standardgebinde bevorzugt,
2026-05-06 07:02:52,2026-05-06,MPreis,Zwiebeln,Zwiebeln,Eigenmarke,Basis Zwiebelrostbraten,,1.39,,EUR,1.39,"1,39€ /Stk",1STK,1,stk,FALSE,,,,,mpreis,https://www.mpreis.at/search/Zwiebeln,,1 kg oder Standardgebinde bevorzugt,
2026-05-06 07:02:52,2026-05-06,MPreis,Zwiebeln,Zwiebeln,Eigenmarke,Fix Zwiebel Sahne Hähnchen,,1.29,,EUR,1.29,"1,29€ /Stk",1STK,1,stk,FALSE,,,,,mpreis,https://www.mpreis.at/search/Zwiebeln,,1 kg oder Standardgebinde bevorzugt,
2026-05-06 07:02:52,2026-05-06,MPreis,Zwiebeln,Zwiebeln,Eigenmarke,Schmankerl Zwiebelbraten,,6.79,,EUR,19.4,"19,40€ /kg",350g,350,g,FALSE,,,,,mpreis,https://www.mpreis.at/search/Zwiebeln,,1 kg oder Standardgebinde bevorzugt,
2026-05-06 07:02:52,2026-05-06,MPreis,Zwiebeln,Zwiebeln,Eigenmarke,Zwiebel granuliert,,3.49,,EUR,68.43,"68,43€ /kg",51g,51,g,FALSE,,,,,mpreis,https://www.mpreis.at/search/Zwiebeln,,1 kg oder Standardgebinde bevorzugt,
2026-05-06 07:02:52,2026-05-06,MPreis,Zwiebeln,Zwiebeln,Eigenmarke,Efko Rote Zwiebeln Burger & BBQ,,2.99,,EUR,14.95,"14,95€ /kg",200g,200,g,FALSE,,,,,mpreis,https://www.mpreis.at/search/Zwiebeln,,1 kg oder Standardgebinde bevorzugt,
2026-05-06 07:02:52,2026-05-06,MPreis,Zwiebeln,Zwiebeln,Eigenmarke,Zwiebel granuliert,,5.99,,EUR,48.31,"48,31€ /kg",124g,124,g,FALSE,,,,,mpreis,https://www.mpreis.at/search/Zwiebeln,,1 kg oder Standardgebinde bevorzugt,
2026-05-06 07:02:52,2026-05-06,MPreis,Zwiebeln,Zwiebeln,Eigenmarke,Bio Zwiebelschmalz Aufstrich,,2.59,,EUR,17.27,"17,27€ /kg",150g,150,g,FALSE,,,,,mpreis,https://www.mpreis.at/search/Zwiebeln,,1 kg oder Standardgebinde bevorzugt,
2026-05-06 07:02:52,2026-05-06,MPreis,Zwiebeln,Zwiebeln,Eigenmarke,Grammelschmalz mit Zwiebel,,1.49,,EUR,100,Per 100g,,100,g,FALSE,,,,,mpreis,https://www.mpreis.at/search/Zwiebeln,,1 kg oder Standardgebinde bevorzugt,
2026-05-06 07:02:52,2026-05-06,MPreis,Zwiebeln,Zwiebeln,Eigenmarke,Zwiebelstreichwurst in Kranz,,6.99,,EUR,1.75,"1,75€ /100g",400g,400,g,FALSE,,,,,mpreis,https://www.mpreis.at/search/Zwiebeln,,1 kg oder Standardgebinde bevorzugt,
2026-05-06 07:02:52,2026-05-06,MPreis,Zwiebeln,Zwiebeln,Eigenmarke,Rustikale Sauerrahm & Zwiebel,,1.69,,EUR,15.36,"15,36€ /kg",110g,110,g,FALSE,,,,,mpreis,https://www.mpreis.at/search/Zwiebeln,,1 kg oder Standardgebinde bevorzugt,
2026-05-06 07:02:52,2026-05-06,MPreis,Zwiebeln,Zwiebeln,Eigenmarke,Französische Zwiebelsuppe,,3.99,,EUR,9.98,"9,98€ /l",400ml,400,ml,FALSE,,,,,mpreis,https://www.mpreis.at/search/Zwiebeln,,1 kg oder Standardgebinde bevorzugt,
2026-05-06 07:02:52,2026-05-06,MPreis,Zwiebeln,Zwiebeln,Eigenmarke,Röstzwiebel,,5.79,,EUR,23.16,"23,16€ /kg",250g,250,g,FALSE,,,,,mpreis,https://www.mpreis.at/search/Zwiebeln,,1 kg oder Standardgebinde bevorzugt,
2026-05-07 07:56:54,2026-05-07,Billa,Aepfel,Aepfel,Eigenmarke,Ja! Natürlich Apfel Tasse rot,,,,EUR,,,"Ja! Natürlich Ab 0,8 kg Tasse",0.8,kg,FALSE,,,,,billa,https://shop.billa.at/produkte/ja-natuerlich-apfel-tasse-rot-00431081,https://shop.billa.at/produkte/ja-natuerlich-apfel-tasse-rot-00431081,1 kg oder Standardgebinde bevorzugt,
2026-05-07 07:56:57,2026-05-07,Billa,Bananen,Bananen,Eigenmarke,Ja! Natürlich Bananen,,,,EUR,,,"Ja! Natürlich Ab 0,5 kg",0.5,kg,FALSE,,,,,billa,https://shop.billa.at/produkte/ja-natuerlich-bananen-00402489,https://shop.billa.at/produkte/ja-natuerlich-bananen-00402489,lose Ware oder Standardbueschel,
2026-05-07 07:56:59,2026-05-07,Billa,Brot,Toastbrot,Eigenmarke,Ja! Natürlich Hausbrot,,,,EUR,,,Ja! Natürlich 600 g Stück,600,g,FALSE,,,,,billa,https://shop.billa.at/produkte/ja-natuerlich-hausbrot-00890961,https://shop.billa.at/produkte/ja-natuerlich-hausbrot-00890961,Standardpackung bevorzugt,
2026-05-07 07:57:02,2026-05-07,Billa,Butter,Teebutter,Eigenmarke,Ja! Natürlich Butter,,,,EUR,,,Ja! Natürlich 250 g Packung,250,g,TRUE,,preisgesenkt,,,billa,https://shop.billa.at/produkte/ja-natuerlich-butter-00827690,https://shop.billa.at/produkte/ja-natuerlich-butter-00827690,Streichfaehige oder klassische Butter,
2026-05-07 07:57:04,2026-05-07,Billa,Eier,Eier,Eigenmarke,Ja! Natürlich Bio Eier M,,,,EUR,,,Ja! Natürlich 10 stk,10,stk,FALSE,,,,,billa,https://shop.billa.at/produkte/ja-natuerlich-bio-eier-m-00820829,https://shop.billa.at/produkte/ja-natuerlich-bio-eier-m-00820829,Packungsgroesse dokumentieren,
2026-05-07 07:57:05,2026-05-07,Billa,Fisch,Raeucherlachs,Eigenmarke,BILLA Bio Räucherlachs,,,,EUR,,,BILLA Bio 100 g Stück,100,g,TRUE,,in Aktion,discount,,billa,https://shop.billa.at/produkte/billa-bio-raeucherlachs-00443218,https://shop.billa.at/produkte/billa-bio-raeucherlachs-00443218,Moeglichst Standardprodukt,
2026-05-07 07:57:07,2026-05-07,Billa,Fleisch,Faschiertes gemischt,Eigenmarke,Ja! Natürlich gemischtes Faschiertes,,,2.99,EUR,,,Ja! Natürlich 360 g Packung,360,g,TRUE,,in Aktion,multi_buy,ab 2 Packungen,billa,https://shop.billa.at/produkte/ja-natuerlich-gemischtes-faschiertes-00763685,https://shop.billa.at/produkte/ja-natuerlich-gemischtes-faschiertes-00763685,Frischware,
2026-05-07 07:57:09,2026-05-07,Billa,Haferflocken,Haferflocken,Eigenmarke,,,,,EUR,,,,,,,,,,,billa,https://shop.billa.at/produkte/ja-natuerlich-haferflocken-grob-008,,SCRAPE_ERROR: Not Found (HTTP 404).,
2026-05-07 07:57:11,2026-05-07,Billa,Joghurt,Naturjoghurt,Eigenmarke,Ja! Natürlich Joghurt Natur 3.6%,,,,EUR,,,Ja! Natürlich 500 g Becher,500,g,TRUE,,preisgesenkt,,,billa,https://shop.billa.at/produkte/ja-natuerlich-joghurt-natur-36-00503905,https://shop.billa.at/produkte/ja-natuerlich-joghurt-natur-36-00503905,Becher oder 500 g bevorzugt,
2026-05-07 07:57:12,2026-05-07,Billa,Kaese,Mozzarella,Eigenmarke,Ja! Natürlich Mozzarella,,,,EUR,,,Ja! Natürlich 125 g Beutel,125,g,TRUE,,preisgesenkt,,,billa,https://shop.billa.at/produkte/ja-natuerlich-mozzarella-00946692,https://shop.billa.at/produkte/ja-natuerlich-mozzarella-00946692,Kugel oder Standardpackung,
2026-05-07 07:57:14,2026-05-07,Billa,Kaffee,Kaffee Crema,Eigenmarke,BILLA Bio Caffe Crema,,,,EUR,,,BILLA Bio 1 kg Packung,1,kg,FALSE,,,,,billa,https://shop.billa.at/produkte/billa-bio-caffe-crema-00463751,https://shop.billa.at/produkte/billa-bio-caffe-crema-00463751,Ganze Bohne wenn verfuegbar,
2026-05-07 07:57:15,2026-05-07,Billa,Karotten,Karotten,Eigenmarke,Ja! Natürlich Karotten,,,,EUR,,,Ja! Natürlich 1 kg Sack,1,kg,FALSE,,,,,billa,https://shop.billa.at/produkte/ja-natuerlich-karotten-00407681,https://shop.billa.at/produkte/ja-natuerlich-karotten-00407681,1 kg oder Standardgebinde bevorzugt,
2026-05-07 07:57:18,2026-05-07,Billa,Kartoffeln,Kartoffeln,Eigenmarke,Ja! Natürlich Beilagenerdäpfel,,,,EUR,,,Ja! Natürlich 1 kg Netz,1,kg,FALSE,,,,,billa,https://shop.billa.at/produkte/ja-natuerlich-beilagenerdaepfel-00521912,https://shop.billa.at/produkte/ja-natuerlich-beilagenerdaepfel-00521912,mehlig oder festkochend falls Standard,
2026-05-07 07:57:19,2026-05-07,Billa,Mehl,Weizenmehl universal,Eigenmarke,Ja! Natürlich Weizenmehl Universal,,,,EUR,,,Ja! Natürlich 1 kg Packung,1,kg,FALSE,,,,,billa,https://shop.billa.at/produkte/ja-natuerlich-weizenmehl-universal-00643074,https://shop.billa.at/produkte/ja-natuerlich-weizenmehl-universal-00643074,1kg bevorzugt,
2026-05-07 07:57:21,2026-05-07,Billa,Milch,Vollmilch,Eigenmarke,Ja! Natürlich Vollmilch länger frisch 3.5%,,,,EUR,,,Ja! Natürlich 1 liter Packung Einweg,1,l,TRUE,,preisgesenkt,,,billa,https://shop.billa.at/produkte/ja-natuerlich-vollmilch-laenger-frisch-35-00651606,https://shop.billa.at/produkte/ja-natuerlich-vollmilch-laenger-frisch-35-00651606,3.5 Prozent oder aehnlich,
2026-05-07 07:57:23,2026-05-07,Billa,Nudeln,Spaghetti,Eigenmarke,BILLA Bio Spaghetti,,,1.99,EUR,,,BILLA Bio 500 g Beutel,500,g,TRUE,,in Aktion,multi_buy,ab 2 Packungen,billa,https://shop.billa.at/produkte/billa-bio-spaghetti-00443042,https://shop.billa.at/produkte/billa-bio-spaghetti-00443042,500 g Standardpackung,
2026-05-07 07:57:24,2026-05-07,Billa,Reis,Langkornreis,Eigenmarke,Clever Langkornreis,,,,EUR,,,CLEVER 1 kg Beutel,1,kg,FALSE,,,,,billa,https://shop.billa.at/produkte/clever-langkornreis-00309662,https://shop.billa.at/produkte/clever-langkornreis-00309662,1 kg oder 500 g Standardpackung,
2026-05-07 07:57:26,2026-05-07,Billa,Schokolade,Vollmilchschokolade,Eigenmarke,Clever Alpenvollmilch Schokolade,,,4.79,EUR,,,CLEVER 100 g Tafel,100,g,TRUE,,in Aktion,multi_buy,ab 2 Tafeln,billa,https://shop.billa.at/produkte/clever-alpenvollmilch-schokolade-00769715,https://shop.billa.at/produkte/clever-alpenvollmilch-schokolade-00769715,Tafelware,
2026-05-07 07:57:28,2026-05-07,Billa,Zwiebeln,Zwiebeln,Eigenmarke,Ja! Natürlich Zwiebel gelb,,,,EUR,,,Ja! Natürlich 750 g Netz,750,g,FALSE,,,,,billa,https://shop.billa.at/produkte/ja-natuerlich-zwiebel-gelb-00410615,https://shop.billa.at/produkte/ja-natuerlich-zwiebel-gelb-00410615,1 kg oder Standardgebinde bevorzugt,
2026-05-07 07:57:31,2026-05-07,Hofer,Aepfel,Aepfel,Eigenmarke,"ZURÜCK ZUM URSPRUNG BIO-Apfelessig, Klar",,1.77,,EUR,,,"per Stück (1 L = € 3,54 )",1,l,FALSE,,,,,hofer,https://www.hofer.at/de/suchergebnis/produkte.html?search=Aepfel,,1 kg oder Standardgebinde bevorzugt,
2026-05-07 07:57:31,2026-05-07,Hofer,Aepfel,Aepfel,Eigenmarke,"ZURÜCK ZUM URSPRUNG BIO-Apfelessig, Naturtrüb",,1.77,,EUR,,,"per Stück (1 L = € 3,54 )",1,l,FALSE,,,,,hofer,https://www.hofer.at/de/suchergebnis/produkte.html?search=Aepfel,,1 kg oder Standardgebinde bevorzugt,
2026-05-07 07:57:31,2026-05-07,Hofer,Aepfel,Aepfel,Eigenmarke,"ZURÜCK ZUM URSPRUNG BIO-Apfelsaft, Apfel-Birne",,1.99,,EUR,,,"per Stück (0 L = € 1,99 )",0,l,FALSE,,,,,hofer,https://www.hofer.at/de/suchergebnis/produkte.html?search=Aepfel,,1 kg oder Standardgebinde bevorzugt,
2026-05-07 07:57:31,2026-05-07,Hofer,Aepfel,Aepfel,Eigenmarke,"ZURÜCK ZUM URSPRUNG BIO-Apfelsaft, Apfel-Johannisbeer",,1.99,,EUR,,,"per Stück (0 L = € 1,99 )",0,l,FALSE,,,,,hofer,https://www.hofer.at/de/suchergebnis/produkte.html?search=Aepfel,,1 kg oder Standardgebinde bevorzugt,
2026-05-07 07:57:31,2026-05-07,Hofer,Aepfel,Aepfel,Eigenmarke,RIO D' ORO Apfelsaft,,1.69,,EUR,,,per Flasche,,,FALSE,,,,,hofer,https://www.hofer.at/de/suchergebnis/produkte.html?search=Aepfel,,1 kg oder Standardgebinde bevorzugt,
2026-05-07 07:57:31,2026-05-07,Hofer,Aepfel,Aepfel,Eigenmarke,GUTES AUS DER REGION Apfelchips,,2.29,,EUR,,,"per Stück (1 per Kilogramm = € 22,90 )",,,FALSE,,,,,hofer,https://www.hofer.at/de/suchergebnis/produkte.html?search=Aepfel,,1 kg oder Standardgebinde bevorzugt,
2026-05-07 07:57:31,2026-05-07,Hofer,Aepfel,Aepfel,Eigenmarke,"MR. PERKINS Früchtetee, Apfel",,1.29,,EUR,,,per Packung,,,FALSE,,,,,hofer,https://www.hofer.at/de/suchergebnis/produkte.html?search=Aepfel,,1 kg oder Standardgebinde bevorzugt,
2026-05-07 07:57:31,2026-05-07,Hofer,Aepfel,Aepfel,Eigenmarke,"MEINE KÄSETHEKE Frischkäsezubereitung, Tomate",,1.99,,EUR,,,"per Stück (100 per Gramm = € 1,59 )",,,FALSE,,,,,hofer,https://www.hofer.at/de/suchergebnis/produkte.html?search=Aepfel,,1 kg oder Standardgebinde bevorzugt,
2026-05-07 07:57:31,2026-05-07,Hofer,Aepfel,Aepfel,Eigenmarke,"MR. PERKINS Früchtetee Mix, Apfel",,1.49,,EUR,,,per Packung,,,FALSE,,,,,hofer,https://www.hofer.at/de/suchergebnis/produkte.html?search=Aepfel,,1 kg oder Standardgebinde bevorzugt,
2026-05-07 07:57:31,2026-05-07,Hofer,Aepfel,Aepfel,Eigenmarke,"BBQ BBQ Grillknacker, Tomate",,0.99,,EUR,,,"per Packung (100 per Gramm = € 0,50 )",,,FALSE,,,,,hofer,https://www.hofer.at/de/suchergebnis/produkte.html?search=Aepfel,,1 kg oder Standardgebinde bevorzugt,
2026-05-07 07:57:31,2026-05-07,Hofer,Aepfel,Aepfel,Eigenmarke,"CHOCEUR Winter Schokoriegel, Apfel",,2.19,,EUR,,,"per Packung (100 per Gramm = € 1,10 )",,,FALSE,,,,,hofer,https://www.hofer.at/de/suchergebnis/produkte.html?search=Aepfel,,1 kg oder Standardgebinde bevorzugt,
2026-05-07 07:57:31,2026-05-07,Hofer,Aepfel,Aepfel,Eigenmarke,"ZURÜCK ZUM URSPRUNG Österreichischer BIO-Apfelmus, ungezuckert",,1.59,,EUR,,,"per Stück (1 per Kilogramm = € 4,54 )",,,FALSE,,,,,hofer,https://www.hofer.at/de/suchergebnis/produkte.html?search=Aepfel,,1 kg oder Standardgebinde bevorzugt,
2026-05-07 07:57:31,2026-05-07,Hofer,Aepfel,Aepfel,Eigenmarke,"SWEET VALLEY Fruchtsnack, Apfel/Birne",,0.55,,EUR,,,"per Stück (1 per Kilogramm = € 5,50 )",,,FALSE,,,,,hofer,https://www.hofer.at/de/suchergebnis/produkte.html?search=Aepfel,,1 kg oder Standardgebinde bevorzugt,
2026-05-07 07:57:31,2026-05-07,Hofer,Aepfel,Aepfel,Eigenmarke,"CUCINA NOBILE Strudelini, Apfel-Rosinen",,1.99,,EUR,,,"per Stück (100 per Gramm = € 1,00 )",,,FALSE,,,,,hofer,https://www.hofer.at/de/suchergebnis/produkte.html?search=Aepfel,,1 kg oder Standardgebinde bevorzugt,
2026-05-07 07:57:31,2026-05-07,Hofer,Aepfel,Aepfel,Eigenmarke,"GOLDEN SEAFOOD Knusperfilets, Tomate-Mozzarella",,2.99,,EUR,,,"per Stück (1 per Kilogramm = € 7,48 )",,,FALSE,,,,,hofer,https://www.hofer.at/de/suchergebnis/produkte.html?search=Aepfel,,1 kg oder Standardgebinde bevorzugt,
2026-05-07 07:57:31,2026-05-07,Hofer,Aepfel,Aepfel,Eigenmarke,"WONNEMEYER Pasta-Salate, Makkaroni Tomate",,1.99,,EUR,,,"per Stück (1 per Kilogramm = € 7,96 )",,,FALSE,,,,,hofer,https://www.hofer.at/de/suchergebnis/produkte.html?search=Aepfel,,1 kg oder Standardgebinde bevorzugt,
2026-05-07 07:57:31,2026-05-07,Hofer,Aepfel,Aepfel,Eigenmarke,"FINEST BAKERY Süßer Strudel, Apfel",,1.99,,EUR,,,"per Stück (1 per Kilogramm = € 3,32 )",,,FALSE,,,,,hofer,https://www.hofer.at/de/suchergebnis/produkte.html?search=Aepfel,,1 kg oder Standardgebinde bevorzugt,
2026-05-07 07:57:31,2026-05-07,Hofer,Aepfel,Aepfel,Eigenmarke,"ISEY､SKYR ÍSEY SKYR, Bratapfel",,1.49,,EUR,,,"per Stück (1 per Kilogramm = € 8,76 )",,,FALSE,,,,,hofer,https://www.hofer.at/de/suchergebnis/produkte.html?search=Aepfel,,1 kg oder Standardgebinde bevorzugt,
2026-05-07 07:57:34,2026-05-07,Hofer,Bananen,Bananen,Eigenmarke,"MUCCI My Moments gestrudelt, Bananen Split",,3.49,,EUR,,,"per Stück (1 L = € 3,88 )",1,l,FALSE,,,,,hofer,https://www.hofer.at/de/suchergebnis/produkte.html?search=Bananen,,lose Ware oder Standardbueschel,
2026-05-07 07:57:34,2026-05-07,Hofer,Bananen,Bananen,Eigenmarke,"MULTINORM Protein Shake, Banane",,13.99,,EUR,,,"per Stück (100 per Gramm = € 3,11 )",,,FALSE,,,,,hofer,https://www.hofer.at/de/suchergebnis/produkte.html?search=Bananen,,lose Ware oder Standardbueschel,
2026-05-07 07:57:34,2026-05-07,Hofer,Bananen,Bananen,Eigenmarke,"MILSANI Fruchtjoghurt Quetschi, Erdbeer-Banane",,0.69,,EUR,,,"per Stück (1 per Kilogramm = € 6,90 )",,,FALSE,,,,,hofer,https://www.hofer.at/de/suchergebnis/produkte.html?search=Bananen,,lose Ware oder Standardbueschel,
2026-05-07 07:57:34,2026-05-07,Hofer,Bananen,Bananen,Eigenmarke,"SWEET VALLEY Fruchtsnack, Apfel/Banane/Erdbeere",,0.55,,EUR,,,"per Stück (1 per Kilogramm = € 5,50 )",,,FALSE,,,,,hofer,https://www.hofer.at/de/suchergebnis/produkte.html?search=Bananen,,lose Ware oder Standardbueschel,
2026-05-07 07:57:34,2026-05-07,Hofer,Bananen,Bananen,Eigenmarke,"ZURÜCK ZUM URSPRUNG BIO-Fruchtsnack, Apfel-Banane-Erdbeere",,0.69,,EUR,,,"per Stück (1 per Kilogramm = € 6,90 )",,,FALSE,,,,,hofer,https://www.hofer.at/de/suchergebnis/produkte.html?search=Bananen,,lose Ware oder Standardbueschel,
2026-05-07 07:57:34,2026-05-07,Hofer,Bananen,Bananen,Eigenmarke,"ZURÜCK ZUM URSPRUNG BIO-Fruchtsnack, Apfel-Banane-Himbeere",,0.69,,EUR,,,"per Stück (1 per Kilogramm = € 6,90 )",,,FALSE,,,,,hofer,https://www.hofer.at/de/suchergebnis/produkte.html?search=Bananen,,lose Ware oder Standardbueschel,
2026-05-07 07:57:34,2026-05-07,Hofer,Bananen,Bananen,Eigenmarke,"MAMIA BIO Bio-Früchteriegel, Apfel-Banane",,0.59,,EUR,,,"per Stück (1 per Kilogramm = € 23,60 )",,,FALSE,,,,,hofer,https://www.hofer.at/de/suchergebnis/produkte.html?search=Bananen,,lose Ware oder Standardbueschel,
2026-05-07 07:57:34,2026-05-07,Hofer,Bananen,Bananen,Eigenmarke,"SWEET VALLEY Fruchtsnack, Apfel/Birne/Banane/Marille",,0.55,,EUR,,,"per Stück (1 per Kilogramm = € 5,50 )",,,FALSE,,,,,hofer,https://www.hofer.at/de/suchergebnis/produkte.html?search=Bananen,,lose Ware oder Standardbueschel,
