scraped_at,scrape_date,store_name,food_group,search_term,preferred_brand,product_name,brand,current_price_eur,previous_price_eur,currency,unit_price_value_eur,unit_price_text,package_text,quantity_value,quantity_unit,has_discount,discount_percent,discount_text,promotion_type,promotion_condition,parser,search_url,source_product_url,notes,category_name,preferred_brand_flag,canonical_score
2026-04-09 12:28:13,2026-04-09,Hofer,Milch,Vollmilch,Eigenmarke,"ZURÜCK ZUM URSPRUNG BIO-Bergbauern länger frisch Vollmilch 3,6 % Fett*",ZURÜCK ZUM URSPRUNG,1.79,,EUR,,,1 l,1,l,FALSE,,,,,hofer,https://www.hofer.at/de/p.zurueck-zum-ursprung-bio-bergbauern-laenger-frisch-vollmilch---fett.000000000000106885.html,https://www.hofer.at/de/p.zurueck-zum-ursprung-bio-bergbauern-laenger-frisch-vollmilch---fett.000000000000106885.html,3.5 Prozent oder aehnlich,,FALSE,4
2026-04-09 12:28:15,2026-04-09,Hofer,Nudeln,Spaghetti,Eigenmarke,CUCINA NOBILE Spaghetti,,1.35,,EUR,,,per Stück,,,FALSE,,,,,hofer,https://www.hofer.at/de/suchergebnis/produkte.html?search=Spaghetti,,500 g Standardpackung,,FALSE,1
2026-04-09 12:28:16,2026-04-09,Hofer,Reis,Langkornreis,Eigenmarke,BON-RI Langkornreis,,1.29,,EUR,,,per Stück,,,FALSE,,,,,hofer,https://www.hofer.at/de/suchergebnis/produkte.html?search=Langkornreis,,1 kg oder 500 g Standardpackung,,FALSE,1
2026-04-09 12:28:18,2026-04-09,Hofer,Schokolade,Vollmilchschokolade,Eigenmarke,"MOSER ROTH BIO-Schokolade, Vollmilchschokolade-Haselnuss",MOSER ROTH,2.19,,EUR,,,100 g,100,g,FALSE,,,,,hofer,https://www.hofer.at/de/p.moser-roth-bio-schokolade-vollmilchschokolade-haselnuss.000000000318236001.html,https://www.hofer.at/de/p.moser-roth-bio-schokolade-vollmilchschokolade-haselnuss.000000000318236001.html,Tafelware,,FALSE,3
2026-04-09 12:28:20,2026-04-09,Hofer,Zwiebeln,Zwiebeln,Eigenmarke,"GOURMET FINEST CUISINE Borettane Zwiebeln, Aceto Balsamico",,1.59,,EUR,,,"per Stück (1 kg Abtr.G. = € 9,35 )",1,kg,FALSE,,,,,hofer,https://www.hofer.at/de/suchergebnis/produkte.html?search=Zwiebeln,,1 kg oder Standardgebinde bevorzugt,,FALSE,4
2026-04-09 12:28:33,2026-04-09,Lidl,Joghurt,Naturjoghurt,Eigenmarke,ALPENGUT Naturjoghurt,ALPENGUT,0.66,,EUR,3,Ab 3 Stk. je 500 g (1 kg = 1.32),Ab 3 Stk. je 500 g (1 kg = 1.32),3,stk,TRUE,,2+1 gratis,bundle,,lidl,https://www.lidl.at/q/search?q=Naturjoghurt,https://www.lidl.at/p/alpengut-naturjoghurt/p10047577,Becher oder 500 g bevorzugt,,FALSE,3
2026-04-09 12:28:35,2026-04-09,Lidl,Kaese,Mozzarella,Eigenmarke,SCHÄRDINGER Mozzarella Minis,SCHÄRDINGER,1.29,,EUR,125,Je 125 g (1 kg = 10.32),Je 125 g (1 kg = 10.32),125,g,TRUE,,Aktion,discount,,lidl,https://www.lidl.at/q/search?q=Mozzarella,https://www.lidl.at/p/schaerdinger-mozzarella-minis/p10047581,Kugel oder Standardpackung,,FALSE,4
2026-04-09 12:28:36,2026-04-09,Lidl,Kaffee,Kaffee Crema,Eigenmarke,FAIRGLOBE Fairtrade Bio Caffé Crema,FAIRGLOBE,12.99,,EUR,1,Je 1 kg,Je 1 kg,1,kg,TRUE,,1.- billiger,,,lidl,https://www.lidl.at/q/search?q=Kaffee%20Crema,https://www.lidl.at/p/fairglobe-fairtrade-bio-caffe-crema/p10047589,Ganze Bohne wenn verfuegbar,,FALSE,5
2026-04-09 12:28:38,2026-04-09,Lidl,Kartoffeln,Kartoffeln,Eigenmarke,Speisekartoffeln aus Österreich,FALSE,1.29,,EUR,2,Je 2 kg (1 kg = 0.65),Je 2 kg (1 kg = 0.65),2,kg,TRUE,-27,-27%,discount,,lidl,https://www.lidl.at/q/search?q=Kartoffeln,https://www.lidl.at/p/speisekartoffeln-aus-oesterreich/p10047419,mehlig oder festkochend falls Standard,,FALSE,5
2026-04-09 12:28:50,2026-04-09,MPreis,Aepfel,Aepfel,Eigenmarke,"Apfeldirektsaft 100% 1,0 Liter (Einweg)",,1.52,,EUR,1.52,"1,52€ /l",1l,1,l,FALSE,,,,Bei 3 Stk. je,mpreis,https://www.mpreis.at/search/Aepfel,,1 kg oder Standardgebinde bevorzugt,,FALSE,5
2026-04-09 12:28:53,2026-04-09,MPreis,Bananen,Bananen,Eigenmarke,BB Fruchtjoghurt Banane limited Edition,,0.39,,EUR,2.17,"2,17€ /kg",180g,180,g,FALSE,,,,Bei 2 Stk. je,mpreis,https://www.mpreis.at/search/Bananen,,lose Ware oder Standardbueschel,,FALSE,4
2026-04-09 12:28:55,2026-04-09,MPreis,Brot,Toastbrot,Eigenmarke,Bäckerland Toastbrot,,0.99,,EUR,1.98,"1,98€ /kg",500g,500,g,FALSE,,,,,mpreis,https://www.mpreis.at/search/Toastbrot,,Standardpackung bevorzugt,,FALSE,4
2026-04-09 12:28:58,2026-04-09,MPreis,Butter,Teebutter,Eigenmarke,Teebutter,,1.49,,EUR,11.92,"11,92€ /kg",125g,125,g,FALSE,,,,,mpreis,https://www.mpreis.at/search/Teebutter,,Streichfaehige oder klassische Butter,,FALSE,4
2026-04-09 12:29:01,2026-04-09,MPreis,Eier,Eier,Eigenmarke,Bio Freilandeier,,0.59,,EUR,0.59,"0,59€ /Stk",1STK,1,stk,FALSE,,,,,mpreis,https://www.mpreis.at/search/Eier,,Packungsgroesse dokumentieren,,FALSE,3
2026-04-09 12:29:03,2026-04-09,MPreis,Fisch,Raeucherlachs,Eigenmarke,Räucherlachs Pate,,3.69,,EUR,36.9,"36,90€ /kg",100g,100,g,FALSE,,,,,mpreis,https://www.mpreis.at/search/Raeucherlachs,,Moeglichst Standardprodukt,,FALSE,4
2026-04-09 12:29:05,2026-04-09,MPreis,Fleisch,Faschiertes gemischt,Eigenmarke,Faschiertes mager gemischt,,5.49,,EUR,18.3,"18,30€ /kg",300g,300,g,FALSE,,,,,mpreis,https://www.mpreis.at/search/Faschiertes%20gemischt,,Frischware,,FALSE,4
2026-04-09 12:29:07,2026-04-09,MPreis,Haferflocken,Haferflocken,Eigenmarke,Haferflocken zart und locker,,0.75,,EUR,1.5,"1,50€ /kg",500g,500,g,FALSE,,,,,mpreis,https://www.mpreis.at/search/Haferflocken,,500 g oder 1 kg bevorzugt,,FALSE,4
2026-04-09 12:29:11,2026-04-09,MPreis,Joghurt,Naturjoghurt,Eigenmarke,"Premium Naturjogurt cremig 3,6% 1 kg",,2.99,,EUR,2.99,"2,99€ /kg",1kg,1,kg,FALSE,,,,,mpreis,https://www.mpreis.at/search/Naturjoghurt,,Becher oder 500 g bevorzugt,,FALSE,5
2026-04-09 12:29:14,2026-04-09,MPreis,Kaese,Mozzarella,Eigenmarke,Galbani Mozzarella Scheiben Baguette,,9.59,,EUR,9.59,"9,59€ /kg",1kg,1,kg,FALSE,,,,,mpreis,https://www.mpreis.at/search/Mozzarella,,Kugel oder Standardpackung,,FALSE,5
2026-04-09 12:29:17,2026-04-09,MPreis,Kaffee,Kaffee Crema,Eigenmarke,Crema Elegante ganze Bohne,,22.99,,EUR,22.99,"22,99€ /kg",1kg,1,kg,FALSE,,,,,mpreis,https://www.mpreis.at/search/Kaffee%20Crema,,Ganze Bohne wenn verfuegbar,,FALSE,5
2026-04-09 12:29:20,2026-04-09,MPreis,Karotten,Karotten,Eigenmarke,Karotten Beutel 1 kg,,1.49,,EUR,1.49,"1,49€ /kg",1kg,1,kg,FALSE,,,,,mpreis,https://www.mpreis.at/search/Karotten,,1 kg oder Standardgebinde bevorzugt,,FALSE,5
2026-04-09 12:29:23,2026-04-09,MPreis,Kartoffeln,Kartoffeln,Eigenmarke,Kartoffeln speckig festkochend,,1.49,,EUR,0.75,"0,75€ /kg",2kg,2,kg,TRUE,-40,-40%,discount,"2,49",mpreis,https://www.mpreis.at/search/Kartoffeln,,mehlig oder festkochend falls Standard,,FALSE,5
2026-04-09 12:29:26,2026-04-09,MPreis,Mehl,Weizenmehl universal,Eigenmarke,Weizenmehl universal Type 480,,0.75,,EUR,0.75,"0,75€ /kg",1kg,1,kg,FALSE,,,,,mpreis,https://www.mpreis.at/search/Weizenmehl%20universal,,1kg bevorzugt,,FALSE,5
2026-04-09 12:29:31,2026-04-09,MPreis,Nudeln,Spaghetti,Eigenmarke,Familie Dralli,,3.99,,EUR,3.99,"3,99€ /kg",1kg,1,kg,FALSE,,,,,mpreis,https://www.mpreis.at/search/Spaghetti,,500 g Standardpackung,,FALSE,5
2026-04-09 12:29:33,2026-04-09,MPreis,Reis,Langkornreis,Eigenmarke,Langkornreis,,1.29,,EUR,1.29,"1,29€ /kg",1kg,1,kg,FALSE,,,,,mpreis,https://www.mpreis.at/search/Langkornreis,,1 kg oder 500 g Standardpackung,,FALSE,5
2026-04-09 12:29:36,2026-04-09,MPreis,Schokolade,Vollmilchschokolade,Eigenmarke,Schokolade Alpenvollmilch,,0.89,,EUR,8.9,"8,90€ /kg",100g,100,g,FALSE,,,,,mpreis,https://www.mpreis.at/search/Vollmilchschokolade,,Tafelware,,FALSE,4
2026-04-09 12:29:39,2026-04-09,MPreis,Zwiebeln,Zwiebeln,Eigenmarke,Zwiebel,,1.29,,EUR,1.29,"1,29€ /kg",1kg,1,kg,FALSE,,,,,mpreis,https://www.mpreis.at/search/Zwiebeln,,1 kg oder Standardgebinde bevorzugt,,FALSE,5
2026-04-10 08:45:16,2026-04-10,Hofer,Aepfel,Aepfel,Eigenmarke,"RAVINI Cider, Apfel",,0.69,,EUR,,,"per Flasche (1 L = € 2,09 )",1,l,FALSE,,,,,hofer,https://www.hofer.at/de/suchergebnis/produkte.html?search=Aepfel,,1 kg oder Standardgebinde bevorzugt,,FALSE,4
2026-04-10 08:45:21,2026-04-10,Hofer,Bananen,Bananen,Eigenmarke,"MUCCI My Moments gestrudelt, Bananen Split",,3.49,,EUR,,,"per Stück (1 L = € 3,88 )",1,l,FALSE,,,,,hofer,https://www.hofer.at/de/suchergebnis/produkte.html?search=Bananen,,lose Ware oder Standardbueschel,,FALSE,4
2026-04-10 08:45:22,2026-04-10,Hofer,Brot,Toastbrot,Eigenmarke,HAPPY HARVEST Toastbrot,,0.99,,EUR,,,"per Packung (1 per Kilogramm = € 1,98 )",,,FALSE,,,,,hofer,https://www.hofer.at/de/suchergebnis/produkte.html?search=Toastbrot,,Standardpackung bevorzugt,,FALSE,1
2026-04-10 08:45:26,2026-04-10,Hofer,Butter,Teebutter,Eigenmarke,"ZURÜCK ZUM URSPRUNG Buttervariation, Streichzart",ZURÜCK ZUM URSPRUNG,2.99,,EUR,,,,,,FALSE,,,,,hofer,https://www.hofer.at/de/p.zurueck-zum-ursprung-buttervariation-streichzart.000000000110877002.html,https://www.hofer.at/de/p.zurueck-zum-ursprung-buttervariation-streichzart.000000000110877002.html,Streichfaehige oder klassische Butter,,FALSE,1
2026-04-10 08:45:30,2026-04-10,Hofer,Fisch,Raeucherlachs,Eigenmarke,BIO Räucherlachs,BIO,4.49,,EUR,,,100 g Günstiger seit 15.12.2025,100,g,FALSE,,,,,hofer,https://www.hofer.at/de/p.bio-raeucherlachs.000000000000634004.html,https://www.hofer.at/de/p.bio-raeucherlachs.000000000000634004.html,Moeglichst Standardprodukt,,FALSE,3
2026-04-10 08:45:33,2026-04-10,Hofer,Haferflocken,Haferflocken,Eigenmarke,"HAPPY HARVEST Haferflocken, Großblatt",,0.69,,EUR,,,"per Packung (1 per Kilogramm = € 1,38 )",,,FALSE,,,,,hofer,https://www.hofer.at/de/suchergebnis/produkte.html?search=Haferflocken,,500 g oder 1 kg bevorzugt,,FALSE,1
2026-04-10 08:45:35,2026-04-10,Hofer,Joghurt,Naturjoghurt,Eigenmarke,"MILSANI Naturjoghurt 1,8% Fett",,0.99,,EUR,,,"per Stück (1 per Kilogramm = € 1,98 )",,,FALSE,,,,,hofer,https://www.hofer.at/de/suchergebnis/produkte.html?search=Naturjoghurt,,Becher oder 500 g bevorzugt,,FALSE,1
2026-04-10 08:45:37,2026-04-10,Hofer,Kaese,Mozzarella,Eigenmarke,ZURÜCK ZUM URSPRUNG BIO-Bergbauern Mozzarella,ZURÜCK ZUM URSPRUNG,1.39,,EUR,,,125 g,125,g,FALSE,,,,,hofer,https://www.hofer.at/de/p.zurueck-zum-ursprung-bio-bergbauern-mozzarella.000000000000106894.html,https://www.hofer.at/de/p.zurueck-zum-ursprung-bio-bergbauern-mozzarella.000000000000106894.html,Kugel oder Standardpackung,,FALSE,3
2026-04-10 08:45:39,2026-04-10,Hofer,Kaffee,Kaffee Crema,Eigenmarke,BARISSIMO Crema Intenso,BARISSIMO,5.49,,EUR,,,500 g Günstiger seit 24.10.2025,500,g,FALSE,,,,,hofer,https://www.hofer.at/de/p.barissimo-crema-intenso.000000000000567058.html,https://www.hofer.at/de/p.barissimo-crema-intenso.000000000000567058.html,Ganze Bohne wenn verfuegbar,,FALSE,3
2026-04-10 08:45:40,2026-04-10,Hofer,Karotten,Karotten,Eigenmarke,"ZURÜCK ZUM URSPRUNG Gemüsesaft, Karotten-/Apfel-/Selleriesaft",,1.99,,EUR,,,"per Stück (1 L = € 2,65 )",1,l,FALSE,,,,,hofer,https://www.hofer.at/de/suchergebnis/produkte.html?search=Karotten,,1 kg oder Standardgebinde bevorzugt,,FALSE,4
2026-04-10 08:45:42,2026-04-10,Hofer,Kartoffeln,Kartoffeln,Eigenmarke,BACKBOX Kartoffelweckerl,,0.79,,EUR,,,per Stück,,,FALSE,,,,,hofer,https://www.hofer.at/de/suchergebnis/produkte.html?search=Kartoffeln,,mehlig oder festkochend falls Standard,,FALSE,1
2026-04-10 08:45:44,2026-04-10,Hofer,Mehl,Weizenmehl universal,Eigenmarke,"HAPPY HARVEST Weizenmehl gemischt, Universal",HAPPY HARVEST,0.75,,EUR,,,1 kg,1,kg,FALSE,,,,,hofer,https://www.hofer.at/de/p.happy-harvest-weizenmehl-gemischt-universal.000000000101923002.html,https://www.hofer.at/de/p.happy-harvest-weizenmehl-gemischt-universal.000000000101923002.html,1kg bevorzugt,,FALSE,4
2026-04-10 08:45:46,2026-04-10,Hofer,Milch,Vollmilch,Eigenmarke,"ZURÜCK ZUM URSPRUNG BIO-Bergbauern länger frisch Vollmilch 3,6 % Fett*",ZURÜCK ZUM URSPRUNG,1.79,,EUR,,,1 l,1,l,FALSE,,,,,hofer,https://www.hofer.at/de/p.zurueck-zum-ursprung-bio-bergbauern-laenger-frisch-vollmilch---fett.000000000000106885.html,https://www.hofer.at/de/p.zurueck-zum-ursprung-bio-bergbauern-laenger-frisch-vollmilch---fett.000000000000106885.html,3.5 Prozent oder aehnlich,,FALSE,4
2026-04-10 08:45:48,2026-04-10,Hofer,Nudeln,Spaghetti,Eigenmarke,CUCINA NOBILE Spaghetti,,1.35,,EUR,,,per Stück,,,FALSE,,,,,hofer,https://www.hofer.at/de/suchergebnis/produkte.html?search=Spaghetti,,500 g Standardpackung,,FALSE,1
2026-04-10 08:45:50,2026-04-10,Hofer,Reis,Langkornreis,Eigenmarke,BON-RI Langkornreis,,1.29,,EUR,,,per Stück,,,FALSE,,,,,hofer,https://www.hofer.at/de/suchergebnis/produkte.html?search=Langkornreis,,1 kg oder 500 g Standardpackung,,FALSE,1
2026-04-10 08:45:52,2026-04-10,Hofer,Schokolade,Vollmilchschokolade,Eigenmarke,"MOSER ROTH BIO-Schokolade, Vollmilchschokolade-Haselnuss",MOSER ROTH,2.19,,EUR,,,100 g,100,g,FALSE,,,,,hofer,https://www.hofer.at/de/p.moser-roth-bio-schokolade-vollmilchschokolade-haselnuss.000000000318236001.html,https://www.hofer.at/de/p.moser-roth-bio-schokolade-vollmilchschokolade-haselnuss.000000000318236001.html,Tafelware,,FALSE,3
2026-04-10 08:45:54,2026-04-10,Hofer,Zwiebeln,Zwiebeln,Eigenmarke,"GOURMET FINEST CUISINE Borettane Zwiebeln, Aceto Balsamico",,1.59,,EUR,,,"per Stück (1 kg Abtr.G. = € 9,35 )",1,kg,FALSE,,,,,hofer,https://www.hofer.at/de/suchergebnis/produkte.html?search=Zwiebeln,,1 kg oder Standardgebinde bevorzugt,,FALSE,4
2026-04-10 08:46:06,2026-04-10,Lidl,Joghurt,Naturjoghurt,Eigenmarke,ALPENGUT Naturjoghurt,ALPENGUT,0.66,,EUR,3,Ab 3 Stk. je 500 g (1 kg = 1.32),Ab 3 Stk. je 500 g (1 kg = 1.32),3,stk,TRUE,,2+1 gratis,bundle,,lidl,https://www.lidl.at/q/search?q=Naturjoghurt,https://www.lidl.at/p/alpengut-naturjoghurt/p10047577,Becher oder 500 g bevorzugt,,FALSE,3
2026-04-10 08:46:08,2026-04-10,Lidl,Kaese,Mozzarella,Eigenmarke,SCHÄRDINGER Mozzarella Minis,SCHÄRDINGER,1.29,,EUR,125,Je 125 g (1 kg = 10.32),Je 125 g (1 kg = 10.32),125,g,TRUE,,Aktion,discount,,lidl,https://www.lidl.at/q/search?q=Mozzarella,https://www.lidl.at/p/schaerdinger-mozzarella-minis/p10047581,Kugel oder Standardpackung,,FALSE,4
2026-04-10 08:46:09,2026-04-10,Lidl,Kaffee,Kaffee Crema,Eigenmarke,FAIRGLOBE Fairtrade Bio Caffé Crema,FAIRGLOBE,12.99,,EUR,1,Je 1 kg,Je 1 kg,1,kg,TRUE,,1.- billiger,,,lidl,https://www.lidl.at/q/search?q=Kaffee%20Crema,https://www.lidl.at/p/fairglobe-fairtrade-bio-caffe-crema/p10047589,Ganze Bohne wenn verfuegbar,,FALSE,5
2026-04-10 08:46:12,2026-04-10,Lidl,Kartoffeln,Kartoffeln,Eigenmarke,Speisekartoffeln aus Österreich,FALSE,1.29,,EUR,2,Je 2 kg (1 kg = 0.65),Je 2 kg (1 kg = 0.65),2,kg,TRUE,-27,-27%,discount,,lidl,https://www.lidl.at/q/search?q=Kartoffeln,https://www.lidl.at/p/speisekartoffeln-aus-oesterreich/p10047419,mehlig oder festkochend falls Standard,,FALSE,5
2026-04-10 08:46:25,2026-04-10,MPreis,Aepfel,Aepfel,Eigenmarke,"Apfeldirektsaft 100% 1,0 Liter (Einweg)",,1.52,,EUR,1.52,"1,52€ /l",1l,1,l,FALSE,,,,Bei 3 Stk. je,mpreis,https://www.mpreis.at/search/Aepfel,,1 kg oder Standardgebinde bevorzugt,,FALSE,5
2026-04-10 08:46:28,2026-04-10,MPreis,Bananen,Bananen,Eigenmarke,BB Fruchtjoghurt Banane limited Edition,,0.39,,EUR,2.17,"2,17€ /kg",180g,180,g,FALSE,,,,Bei 2 Stk. je,mpreis,https://www.mpreis.at/search/Bananen,,lose Ware oder Standardbueschel,,FALSE,4
2026-04-10 08:46:30,2026-04-10,MPreis,Brot,Toastbrot,Eigenmarke,Bäckerland Toastbrot,,0.99,,EUR,1.98,"1,98€ /kg",500g,500,g,FALSE,,,,,mpreis,https://www.mpreis.at/search/Toastbrot,,Standardpackung bevorzugt,,FALSE,4
2026-04-10 08:46:32,2026-04-10,MPreis,Butter,Teebutter,Eigenmarke,Teebutter,,1.49,,EUR,11.92,"11,92€ /kg",125g,125,g,FALSE,,,,,mpreis,https://www.mpreis.at/search/Teebutter,,Streichfaehige oder klassische Butter,,FALSE,4
2026-04-10 08:46:36,2026-04-10,MPreis,Eier,Eier,Eigenmarke,Bio Freilandeier,,0.59,,EUR,0.59,"0,59€ /Stk",1STK,1,stk,FALSE,,,,,mpreis,https://www.mpreis.at/search/Eier,,Packungsgroesse dokumentieren,,FALSE,3
2026-04-10 08:46:38,2026-04-10,MPreis,Fisch,Raeucherlachs,Eigenmarke,Räucherlachs Pate,,3.69,,EUR,36.9,"36,90€ /kg",100g,100,g,FALSE,,,,,mpreis,https://www.mpreis.at/search/Raeucherlachs,,Moeglichst Standardprodukt,,FALSE,4
2026-04-10 08:46:40,2026-04-10,MPreis,Fleisch,Faschiertes gemischt,Eigenmarke,Faschiertes mager gemischt,,5.49,,EUR,18.3,"18,30€ /kg",300g,300,g,FALSE,,,,,mpreis,https://www.mpreis.at/search/Faschiertes%20gemischt,,Frischware,,FALSE,4
2026-04-10 08:46:42,2026-04-10,MPreis,Haferflocken,Haferflocken,Eigenmarke,Haferflocken zart und locker,,0.75,,EUR,1.5,"1,50€ /kg",500g,500,g,FALSE,,,,,mpreis,https://www.mpreis.at/search/Haferflocken,,500 g oder 1 kg bevorzugt,,FALSE,4
2026-04-10 08:46:45,2026-04-10,MPreis,Joghurt,Naturjoghurt,Eigenmarke,"Premium Naturjogurt cremig 3,6% 1 kg",,2.99,,EUR,2.99,"2,99€ /kg",1kg,1,kg,FALSE,,,,,mpreis,https://www.mpreis.at/search/Naturjoghurt,,Becher oder 500 g bevorzugt,,FALSE,5
2026-04-10 08:46:48,2026-04-10,MPreis,Kaese,Mozzarella,Eigenmarke,Galbani Mozzarella Scheiben Baguette,,9.59,,EUR,9.59,"9,59€ /kg",1kg,1,kg,FALSE,,,,,mpreis,https://www.mpreis.at/search/Mozzarella,,Kugel oder Standardpackung,,FALSE,5
2026-04-10 08:46:51,2026-04-10,MPreis,Kaffee,Kaffee Crema,Eigenmarke,Crema Elegante ganze Bohne,,22.99,,EUR,22.99,"22,99€ /kg",1kg,1,kg,FALSE,,,,,mpreis,https://www.mpreis.at/search/Kaffee%20Crema,,Ganze Bohne wenn verfuegbar,,FALSE,5
2026-04-10 08:46:53,2026-04-10,MPreis,Karotten,Karotten,Eigenmarke,Karotten Beutel 1 kg,,1.49,,EUR,1.49,"1,49€ /kg",1kg,1,kg,FALSE,,,,,mpreis,https://www.mpreis.at/search/Karotten,,1 kg oder Standardgebinde bevorzugt,,FALSE,5
2026-04-10 08:46:55,2026-04-10,MPreis,Kartoffeln,Kartoffeln,Eigenmarke,Kartoffeln speckig festkochend,,1.49,,EUR,0.75,"0,75€ /kg",2kg,2,kg,TRUE,-40,-40%,discount,"2,49",mpreis,https://www.mpreis.at/search/Kartoffeln,,mehlig oder festkochend falls Standard,,FALSE,5
2026-04-10 08:46:58,2026-04-10,MPreis,Mehl,Weizenmehl universal,Eigenmarke,Weizenmehl universal Type 480,,0.75,,EUR,0.75,"0,75€ /kg",1kg,1,kg,FALSE,,,,,mpreis,https://www.mpreis.at/search/Weizenmehl%20universal,,1kg bevorzugt,,FALSE,5
2026-04-10 08:47:00,2026-04-10,MPreis,Milch,Vollmilch,Eigenmarke,"Vollmilch 3,6% (Einweg)",,1.29,,EUR,1.29,"1,29€ /l",1l,1,l,FALSE,,,,,mpreis,https://www.mpreis.at/search/Vollmilch,,3.5 Prozent oder aehnlich,,FALSE,5
2026-04-10 08:47:03,2026-04-10,MPreis,Nudeln,Spaghetti,Eigenmarke,Familie Dralli,,3.99,,EUR,3.99,"3,99€ /kg",1kg,1,kg,FALSE,,,,,mpreis,https://www.mpreis.at/search/Spaghetti,,500 g Standardpackung,,FALSE,5
2026-04-10 08:47:06,2026-04-10,MPreis,Reis,Langkornreis,Eigenmarke,Langkornreis,,1.29,,EUR,1.29,"1,29€ /kg",1kg,1,kg,FALSE,,,,,mpreis,https://www.mpreis.at/search/Langkornreis,,1 kg oder 500 g Standardpackung,,FALSE,5
2026-04-10 08:47:09,2026-04-10,MPreis,Schokolade,Vollmilchschokolade,Eigenmarke,Schokolade Alpenvollmilch,,0.89,,EUR,8.9,"8,90€ /kg",100g,100,g,FALSE,,,,,mpreis,https://www.mpreis.at/search/Vollmilchschokolade,,Tafelware,,FALSE,4
2026-04-10 08:47:11,2026-04-10,MPreis,Zwiebeln,Zwiebeln,Eigenmarke,Zwiebel,,1.29,,EUR,1.29,"1,29€ /kg",1kg,1,kg,FALSE,,,,,mpreis,https://www.mpreis.at/search/Zwiebeln,,1 kg oder Standardgebinde bevorzugt,,FALSE,5
2026-04-15 07:07:04,2026-04-15,Hofer,Aepfel,Aepfel,Eigenmarke,"RAVINI Cider, Apfel",,0.69,,EUR,,,"per Flasche (1 L = € 2,09 )",1,l,FALSE,,,,,hofer,https://www.hofer.at/de/suchergebnis/produkte.html?search=Aepfel,,1 kg oder Standardgebinde bevorzugt,,FALSE,4
2026-04-15 07:07:07,2026-04-15,Hofer,Bananen,Bananen,Eigenmarke,"MUCCI My Moments gestrudelt, Bananen Split",,3.49,,EUR,,,"per Stück (1 L = € 3,88 )",1,l,FALSE,,,,,hofer,https://www.hofer.at/de/suchergebnis/produkte.html?search=Bananen,,lose Ware oder Standardbueschel,,FALSE,4
2026-04-15 11:01:32,2026-04-15,Hofer,Brot,Toastbrot,Eigenmarke,HAPPY HARVEST Toastbrot,HAPPY HARVEST,0.99,,EUR,,,500 g,500,g,FALSE,,,,,hofer,https://www.hofer.at/de/p.happy-harvest-toastbrot.000000000000100778.html,https://www.hofer.at/de/p.happy-harvest-toastbrot.000000000000100778.html,Standardpackung bevorzugt,,FALSE,3
2026-04-15 07:07:13,2026-04-15,Hofer,Butter,Teebutter,Eigenmarke,"ZURÜCK ZUM URSPRUNG Buttervariation, Streichzart",ZURÜCK ZUM URSPRUNG,2.99,,EUR,,,,,,FALSE,,,,,hofer,https://www.hofer.at/de/p.zurueck-zum-ursprung-buttervariation-streichzart.000000000110877002.html,https://www.hofer.at/de/p.zurueck-zum-ursprung-buttervariation-streichzart.000000000110877002.html,Streichfaehige oder klassische Butter,,FALSE,1
2026-04-15 07:07:17,2026-04-15,Hofer,Fisch,Raeucherlachs,Eigenmarke,BIO Räucherlachs,BIO,4.49,,EUR,,,100 g Günstiger seit 15.12.2025,100,g,FALSE,,,,,hofer,https://www.hofer.at/de/p.bio-raeucherlachs.000000000000634004.html,https://www.hofer.at/de/p.bio-raeucherlachs.000000000000634004.html,Moeglichst Standardprodukt,,FALSE,3
2026-04-15 11:01:42,2026-04-15,Hofer,Haferflocken,Haferflocken,Eigenmarke,"HAPPY HARVEST Haferflocken, Zart",HAPPY HARVEST,0.69,,EUR,,,500 g,500,g,FALSE,,,,,hofer,https://www.hofer.at/de/p.happy-harvest-haferflocken-zart.000000000111434001.html,https://www.hofer.at/de/p.happy-harvest-haferflocken-zart.000000000111434001.html,500 g oder 1 kg bevorzugt,,FALSE,3
2026-04-15 07:07:23,2026-04-15,Hofer,Joghurt,Naturjoghurt,Eigenmarke,"MILSANI Naturjoghurt 1,8% Fett",,0.99,,EUR,,,"per Stück (1 per Kilogramm = € 1,98 )",,,FALSE,,,,,hofer,https://www.hofer.at/de/suchergebnis/produkte.html?search=Naturjoghurt,,Becher oder 500 g bevorzugt,,FALSE,1
2026-04-15 07:07:26,2026-04-15,Hofer,Kaese,Mozzarella,Eigenmarke,ZURÜCK ZUM URSPRUNG BIO-Bergbauern Mozzarella,ZURÜCK ZUM URSPRUNG,1.39,,EUR,,,125 g,125,g,FALSE,,,,,hofer,https://www.hofer.at/de/p.zurueck-zum-ursprung-bio-bergbauern-mozzarella.000000000000106894.html,https://www.hofer.at/de/p.zurueck-zum-ursprung-bio-bergbauern-mozzarella.000000000000106894.html,Kugel oder Standardpackung,,FALSE,3
2026-04-15 07:07:27,2026-04-15,Hofer,Kaffee,Kaffee Crema,Eigenmarke,BARISSIMO Crema Intenso,BARISSIMO,5.49,,EUR,,,500 g Günstiger seit 24.10.2025,500,g,FALSE,,,,,hofer,https://www.hofer.at/de/p.barissimo-crema-intenso.000000000000567058.html,https://www.hofer.at/de/p.barissimo-crema-intenso.000000000000567058.html,Ganze Bohne wenn verfuegbar,,FALSE,3
